mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,coordinates,Longitude,Latitude,Depth,id,time_format_full,time_format_hms,time_format_ymd,year,month,day,hours,minutes,seconds
3.0,Turkey,1077008063500,1415323282025,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmdj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmdj&format=geojson,,,,,reviewed,0,138,us,p000cmdj,",usp000cmdj,",",us,",",impact-text,origin,phase-data,",6.0,,,233.2,md,earthquake,"M 3.0 - 12 km WNW of Ku?adas?, Turkey","[27.125, 37.896, 10]",27.125, 37.896, 10,usp000cmdj,2004-02-17 11:54:23.500000,11:54:23,2004-02-17,2004,02,17,11,54,23.500000
3.5,Turkey,1077060566600,1415323282100,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmej,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmej&format=geojson,,,,,reviewed,0,188,us,p000cmej,",usp000cmej,",",us,",",impact-text,origin,phase-data,",19.0,,,77.2,md,earthquake,"M 3.5 - 12 km ESE of Pamukkale, Turkey","[29.256, 37.89, 6]",29.256, 37.89, 6,usp000cmej,2004-02-18 02:29:26.600000,02:29:26,2004-02-18,2004,02,18,02,29,26.600000
3.1,Turkey,1077060794700,1415323282102,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmek,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmek&format=geojson,,,,,reviewed,0,148,us,p000cmek,",usp000cmek,",",us,",",impact-text,origin,phase-data,",6.0,,,131.3,md,earthquake,"M 3.1 - 14 km SW of Bozkurt, Turkey","[29.5, 37.732, 5]",29.5, 37.732, 5,usp000cmek,2004-02-18 02:33:14.700000,02:33:14,2004-02-18,2004,02,18,02,33,14.700000
3.0,Turkey,1077062852000,1415323282109,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmeq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmeq&format=geojson,,,,,reviewed,0,138,us,p000cmeq,",usp000cmeq,",",us,",",impact-text,origin,phase-data,",5.0,,,182.0,md,earthquake,"M 3.0 - 18 km ESE of Ula, Turkey","[28.615, 37.07, 8]",28.615, 37.07, 8,usp000cmeq,2004-02-18 03:07:32,03:07:32,2004-02-18,2004,02,18,03,07,32
3.3,Turkey,1077081004400,1415323282159,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmf4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmf4&format=geojson,,,,,reviewed,0,168,us,p000cmf4,",usp000cmf4,",",us,",",impact-text,origin,phase-data,",4.0,,,205.6,md,earthquake,"M 3.3 - 6 km NE of And?r?n, Turkey","[36.396, 37.626, 8]",36.396, 37.626, 8,usp000cmf4,2004-02-18 08:10:04.400000,08:10:04,2004-02-18,2004,02,18,08,10,04.400000
3.1,Turkey,1077099566900,1415323282177,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmfh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmfh&format=geojson,,,,,reviewed,0,148,us,p000cmfh,",usp000cmfh,",",us,",",impact-text,origin,phase-data,",8.0,,,205.8,md,earthquake,"M 3.1 - 20 km NW of Yenifoça, Turkey","[26.695, 38.884, 20]",26.695, 38.884, 20,usp000cmfh,2004-02-18 13:19:26.900000,13:19:26,2004-02-18,2004,02,18,13,19,26.900000
3.2,Greece,1077112828500,1415323282238,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmg0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmg0&format=geojson,,,,,reviewed,0,158,us,p000cmg0,",usp000cmg0,",",us,",",impact-text,origin,phase-data,",9.0,,,106.9,md,earthquake,"M 3.2 - 3 km WNW of Kokkári, Greece","[26.85, 37.79, 16]",26.85, 37.79, 16,usp000cmg0,2004-02-18 17:00:28.500000,17:00:28,2004-02-18,2004,02,18,17,00,28.500000
3.4,Turkey,1077114634400,1415323282255,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmg3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmg3&format=geojson,,,,,reviewed,0,178,us,p000cmg3,",usp000cmg3,",",us,",",impact-text,origin,phase-data,",13.0,,,72.4,md,earthquake,"M 3.4 - 11 km E of Pamukkale, Turkey","[29.242, 37.906, 10]",29.242, 37.906, 10,usp000cmg3,2004-02-18 17:30:34.400000,17:30:34,2004-02-18,2004,02,18,17,30,34.400000
3.4,Turkey,1077119803200,1415323282318,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmgc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmgc&format=geojson,,,,,reviewed,0,178,us,p000cmgc,",usp000cmgc,",",us,",",impact-text,origin,phase-data,",14.0,,,126.9,md,earthquake,"M 3.4 - 10 km WNW of ?ereflikoçhisar, Turkey","[33.427, 38.969, 10]",33.427, 38.969, 10,usp000cmgc,2004-02-18 18:56:43.200000,18:56:43,2004-02-18,2004,02,18,18,56,43.200000
3.0,Turkey,1077151413400,1415323282590,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmhb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmhb&format=geojson,,,,,reviewed,0,138,us,p000cmhb,",usp000cmhb,",",us,",",impact-text,origin,phase-data,",5.0,,,137.8,md,earthquake,"M 3.0 - 6 km SE of ?skilip, Turkey","[34.54, 40.699, 31]",34.54, 40.699, 31,usp000cmhb,2004-02-19 03:43:33.400000,03:43:33,2004-02-19,2004,02,19,03,43,33.400000
3.2,Greece,1077154661100,1415323282599,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmhh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmhh&format=geojson,,,,,reviewed,0,158,us,p000cmhh,",usp000cmhh,",",us,",",impact-text,origin,phase-data,",6.0,,,271.1,md,earthquake,"M 3.2 - Dodecanese Islands, Greece","[27.415, 36.6, 20]",27.415, 36.6, 20,usp000cmhh,2004-02-19 04:37:41.100000,04:37:41,2004-02-19,2004,02,19,04,37,41.100000
4.3,Turkey,1077163791900,1415323282761,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmhz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmhz&format=geojson,,,,,reviewed,0,284,us,p000cmhz,",usp000cmhz,",",us,",",impact-text,origin,phase-data,",88.0,,,40.5,mb,earthquake,"M 4.3 - 20 km E of Ula, Turkey","[28.64, 37.08, 7]",28.64, 37.08, 7,usp000cmhz,2004-02-19 07:09:51.900000,07:09:51,2004-02-19,2004,02,19,07,09,51.900000
3.2,Turkey,1077165318000,1415323282778,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmj3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmj3&format=geojson,,,,,reviewed,0,158,us,p000cmj3,",usp000cmj3,",",us,",",impact-text,origin,phase-data,",5.0,,,187.5,md,earthquake,"M 3.2 - 20 km ESE of Ula, Turkey","[28.622, 37.024, 17]",28.622, 37.024, 17,usp000cmj3,2004-02-19 07:35:18,07:35:18,2004-02-19,2004,02,19,07,35,18
3.1,Turkey,1077168383100,1415323282799,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmjc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmjc&format=geojson,,,,,reviewed,0,148,us,p000cmjc,",usp000cmjc,",",us,",",impact-text,origin,phase-data,",6.0,,,200.2,md,earthquake,"M 3.1 - 18 km SSE of Ula, Turkey","[28.506, 36.957, 10]",28.506, 36.957, 10,usp000cmjc,2004-02-19 08:26:23.100000,08:26:23,2004-02-19,2004,02,19,08,26,23.100000
3.4,Turkey,1077176110900,1415323282813,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmjk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmjk&format=geojson,,,,,reviewed,0,178,us,p000cmjk,",usp000cmjk,",",us,",",impact-text,origin,phase-data,",14.0,,,67.2,md,earthquake,"M 3.4 - 21 km ESE of Ula, Turkey","[28.643, 37.032, 14]",28.643, 37.032, 14,usp000cmjk,2004-02-19 10:35:10.900000,10:35:10,2004-02-19,2004,02,19,10,35,10.900000
3.3,Turkey,1077182804500,1415323282829,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmjt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmjt&format=geojson,,,,,reviewed,0,168,us,p000cmjt,",usp000cmjt,",",us,",",impact-text,origin,phase-data,",14.0,,,68.7,md,earthquake,"M 3.3 - 19 km N of Dalyan, Turkey","[28.656, 37.01, 12]",28.656, 37.01, 12,usp000cmjt,2004-02-19 12:26:44.500000,12:26:44,2004-02-19,2004,02,19,12,26,44.500000
3.7,Turkey,1077186837600,1415323282845,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmjy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmjy&format=geojson,,,,,reviewed,0,211,us,p000cmjy,",usp000cmjy,",",us,",",impact-text,origin,phase-data,",12.0,,,69.1,md,earthquake,"M 3.7 - 11 km WSW of And?r?n, Turkey","[36.238, 37.527, 12]",36.238, 37.527, 12,usp000cmjy,2004-02-19 13:33:57.600000,13:33:57,2004-02-19,2004,02,19,13,33,57.600000
3.5,Turkey,1077191980100,1415323282859,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmk6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmk6&format=geojson,,,,,reviewed,0,188,us,p000cmk6,",usp000cmk6,",",us,",",impact-text,origin,phase-data,",16.0,,,66.9,md,earthquake,"M 3.5 - 7 km NNW of Buharkent, Turkey","[28.711, 38.029, 10]",28.711, 38.029, 10,usp000cmk6,2004-02-19 14:59:40.100000,14:59:40,2004-02-19,2004,02,19,14,59,40.100000
3.6,Turkey,1077192159000,1415323282862,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmk7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmk7&format=geojson,,,,,reviewed,0,199,us,p000cmk7,",usp000cmk7,",",us,",",impact-text,origin,phase-data,",16.0,,,74.1,md,earthquake,"M 3.6 - 7 km WNW of Buldan, Turkey","[28.758, 38.082, 10]",28.758, 38.082, 10,usp000cmk7,2004-02-19 15:02:39,15:02:39,2004-02-19,2004,02,19,15,02,39
3.1,Turkey,1077193912700,1415323282876,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmka,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmka&format=geojson,,,,,reviewed,0,148,us,p000cmka,",usp000cmka,",",us,",",impact-text,origin,phase-data,",6.0,,,129.8,md,earthquake,"M 3.1 - 6 km N of Buldan, Turkey","[28.823, 38.1, 5]",28.823, 38.1, 5,usp000cmka,2004-02-19 15:31:52.700000,15:31:52,2004-02-19,2004,02,19,15,31,52.700000
3.0,Turkey,1077217559000,1415323282920,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmky,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmky&format=geojson,,,,,reviewed,0,138,us,p000cmky,",usp000cmky,",",us,",",impact-text,origin,phase-data,",16.0,,,122.6,md,earthquake,"M 3.0 - 13 km ESE of Dursunbey, Turkey","[28.77, 39.529, 10]",28.77, 39.529, 10,usp000cmky,2004-02-19 22:05:59,22:05:59,2004-02-19,2004,02,19,22,05,59
3.1,Greece,1077221659900,1415323282924,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmm1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmm1&format=geojson,,,,,reviewed,0,148,us,p000cmm1,",usp000cmm1,",",us,",",impact-text,origin,phase-data,",5.0,,,160.6,md,earthquake,"M 3.1 - Dodecanese Islands, Greece","[28.51, 36.05, 24]",28.51, 36.05, 24,usp000cmm1,2004-02-19 23:14:19.900000,23:14:19,2004-02-19,2004,02,19,23,14,19.900000
3.4,Turkey,1077261271500,1415323283572,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmnc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmnc&format=geojson,,,,,reviewed,0,178,us,p000cmnc,",usp000cmnc,",",us,",",impact-text,origin,phase-data,",15.0,,,68.4,md,earthquake,"M 3.4 - 19 km N of Dalyan, Turkey","[28.642, 37.012, 9]",28.642, 37.012, 9,usp000cmnc,2004-02-20 10:14:31.500000,10:14:31,2004-02-20,2004,02,20,10,14,31.500000
3.6,Turkey,1077265178700,1415323283624,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmng,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmng&format=geojson,,,,,reviewed,0,199,us,p000cmng,",usp000cmng,",",us,",",impact-text,origin,phase-data,",8.0,,,85.2,md,earthquake,"M 3.6 - 7 km WSW of Kovanc?lar, Turkey","[39.787, 38.69, 10]",39.787, 38.69, 10,usp000cmng,2004-02-20 11:19:38.700000,11:19:38,2004-02-20,2004,02,20,11,19,38.700000
3.0,Turkey,1077332038500,1415323283853,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmqr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmqr&format=geojson,,,,,reviewed,0,138,us,p000cmqr,",usp000cmqr,",",us,",",impact-text,origin,phase-data,",8.0,,,75.5,md,earthquake,"M 3.0 - 10 km SW of Orta, Turkey","[33.015, 40.569, 10]",33.015, 40.569, 10,usp000cmqr,2004-02-21 05:53:58.500000,05:53:58,2004-02-21,2004,02,21,05,53,58.500000
3.1,Turkey,1077383764400,1415323283927,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmrv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmrv&format=geojson,,,,,reviewed,0,148,us,p000cmrv,",usp000cmrv,",",us,",",impact-text,origin,phase-data,",7.0,,,145.0,md,earthquake,"M 3.1 - 14 km NW of Yeniça?a, Turkey","[31.9, 40.859, 10]",31.9, 40.859, 10,usp000cmrv,2004-02-21 20:16:04.400000,20:16:04,2004-02-21,2004,02,21,20,16,04.400000
3.0,Turkey,1077415095700,1415323283998,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmsp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmsp&format=geojson,,,,,reviewed,0,138,us,p000cmsp,",usp000cmsp,",",us,",",impact-text,origin,phase-data,",12.0,,,93.3,md,earthquake,"M 3.0 - 8 km SSE of Gönen, Turkey","[27.691, 40.03, 12]",27.691, 40.03, 12,usp000cmsp,2004-02-22 04:58:15.700000,04:58:15,2004-02-22,2004,02,22,04,58,15.700000
3.0,Turkey,1077424725900,1415323284183,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmsu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmsu&format=geojson,,,,,reviewed,0,138,us,p000cmsu,",usp000cmsu,",",us,",",impact-text,origin,phase-data,",12.0,,,151.6,md,earthquake,"M 3.0 - 14 km E of Hendek, Turkey","[30.916, 40.823, 5]",30.916, 40.823, 5,usp000cmsu,2004-02-22 07:38:45.900000,07:38:45,2004-02-22,2004,02,22,07,38,45.900000
3.4,Greece,1077461114000,1415323284813,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmtx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmtx&format=geojson,,,,,reviewed,0,178,us,p000cmtx,",usp000cmtx,",",us,",",impact-text,origin,phase-data,",7.0,,,96.4,md,earthquake,"M 3.4 - 33 km NNE of Astypálaia, Greece","[26.48, 36.83, 38]",26.48, 36.83, 38,usp000cmtx,2004-02-22 17:45:14,17:45:14,2004-02-22,2004,02,22,17,45,14
3.5,Turkey,1077467140000,1415323284820,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmu2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmu2&format=geojson,,,,,reviewed,0,188,us,p000cmu2,",usp000cmu2,",",us,",",impact-text,origin,phase-data,",6.0,,,145.7,ml,earthquake,"M 3.5 - 6 km W of Kemaliye, Turkey","[38.422, 39.274, 11]",38.422, 39.274, 11,usp000cmu2,2004-02-22 19:25:40,19:25:40,2004-02-22,2004,02,22,19,25,40
3.1,Turkey,1077478431400,1415323284832,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmua,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmua&format=geojson,,,,,reviewed,0,148,us,p000cmua,",usp000cmua,",",us,",",impact-text,origin,phase-data,",4.0,,,179.7,md,earthquake,"M 3.1 - 19 km E of Ula, Turkey","[28.632, 37.084, 16]",28.632, 37.084, 16,usp000cmua,2004-02-22 22:33:51.400000,22:33:51,2004-02-22,2004,02,22,22,33,51.400000
3.1,Turkey,1077493781900,1415323284882,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmuj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmuj&format=geojson,,,,,reviewed,0,148,us,p000cmuj,",usp000cmuj,",",us,",",impact-text,origin,phase-data,",5.0,,,168.2,md,earthquake,"M 3.1 - 22 km ENE of Ula, Turkey","[28.652, 37.169, 7]",28.652, 37.169, 7,usp000cmuj,2004-02-23 02:49:41.900000,02:49:41,2004-02-23,2004,02,23,02,49,41.900000
3.6,Turkey,1077511363800,1415323284912,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cmv1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cmv1&format=geojson,,,,,reviewed,0,199,us,p000cmv1,",usp000cmv1,",",us,",",impact-text,origin,phase-data,",11.0,,,99.9,md,earthquake,"M 3.6 - 13 km ESE of Adana, Turkey","[35.451, 36.921, 24]",35.451, 36.921, 24,usp000cmv1,2004-02-23 07:42:43.800000,07:42:43,2004-02-23,2004,02,23,07,42,43.800000
3.2,Turkey,1077612673200,1415323286786,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn12,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn12&format=geojson,,,,,reviewed,0,158,us,p000cn12,",usp000cn12,",",us,",",impact-text,origin,phase-data,",4.0,,,114.7,md,earthquake,"M 3.2 - 24 km ENE of Sivrice, Turkey","[39.55, 38.558, 10]",39.55, 38.558, 10,usp000cn12,2004-02-24 11:51:13.200000,11:51:13,2004-02-24,2004,02,24,11,51,13.200000
3.2,Turkey,1077615148300,1415323286812,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn1b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn1b&format=geojson,,,,,reviewed,0,158,us,p000cn1b,",usp000cn1b,",",us,",",impact-text,origin,phase-data,",6.0,,,110.3,md,earthquake,"M 3.2 - 14 km WSW of Sar?o?lan, Turkey","[35.822, 39.003, 5]",35.822, 39.003, 5,usp000cn1b,2004-02-24 12:32:28.300000,12:32:28,2004-02-24,2004,02,24,12,32,28.300000
3.5,Turkey,1077636314200,1415323286957,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn2w,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn2w&format=geojson,,,,,reviewed,0,188,us,p000cn2w,",usp000cn2w,",",us,",",impact-text,origin,phase-data,",12.0,,,56.0,md,earthquake,"M 3.5 - 16 km SE of ?abanözü, Turkey","[33.433, 40.386, 6]",33.433, 40.386, 6,usp000cn2w,2004-02-24 18:25:14.200000,18:25:14,2004-02-24,2004,02,24,18,25,14.200000
3.3,Turkey,1077677932800,1415323287676,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn5r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn5r&format=geojson,,,,,reviewed,0,168,us,p000cn5r,",usp000cn5r,",",us,",",impact-text,origin,phase-data,",8.0,,,98.8,md,earthquake,"M 3.3 - 19 km SSW of Eldivan, Turkey","[33.446, 40.362, 5]",33.446, 40.362, 5,usp000cn5r,2004-02-25 05:58:52.800000,05:58:52,2004-02-25,2004,02,25,05,58,52.800000
3.0,Turkey,1077682710200,1415323287767,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn64,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn64&format=geojson,,,,,reviewed,0,138,us,p000cn64,",usp000cn64,",",us,",",impact-text,origin,phase-data,",6.0,,,225.7,md,earthquake,"M 3.0 - 38 km ESE of Beykonak, Turkey","[30.684, 36.167, 6]",30.684, 36.167, 6,usp000cn64,2004-02-25 07:18:30.200000,07:18:30,2004-02-25,2004,02,25,07,18,30.200000
3.0,Turkey,1077684511800,1415323287834,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn68,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn68&format=geojson,,,,,reviewed,0,138,us,p000cn68,",usp000cn68,",",us,",",impact-text,origin,phase-data,",4.0,,,164.5,md,earthquake,"M 3.0 - 23 km ENE of Ula, Turkey","[28.661, 37.196, 9]",28.661, 37.196, 9,usp000cn68,2004-02-25 07:48:31.800000,07:48:31,2004-02-25,2004,02,25,07,48,31.800000
3.6,Greece,1077707569000,1415323288127,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn78,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn78&format=geojson,,,,,reviewed,0,199,us,p000cn78,",usp000cn78,",",us,",",impact-text,origin,phase-data,",21.0,,,121.0,md,earthquake,"M 3.6 - 5 km ENE of Archángelos, Greece","[28.17, 36.23, 58]",28.17, 36.23, 58,usp000cn78,2004-02-25 14:12:49,14:12:49,2004-02-25,2004,02,25,14,12,49
3.6,Turkey,1077728031500,1415323288723,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn8d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn8d&format=geojson,,,,,reviewed,0,199,us,p000cn8d,",usp000cn8d,",",us,",",impact-text,origin,phase-data,",50.0,,,80.1,md,earthquake,"M 3.6 - 11 km WSW of Sarigerme, Turkey","[28.6, 36.66, 19]",28.6, 36.66, 19,usp000cn8d,2004-02-25 19:53:51.500000,19:53:51,2004-02-25,2004,02,25,19,53,51.500000
3.2,Turkey,1077730513900,1415323288737,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn8j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn8j&format=geojson,,,,,reviewed,0,158,us,p000cn8j,",usp000cn8j,",",us,",",impact-text,origin,phase-data,",5.0,,,207.7,md,earthquake,"M 3.2 - 2 km SSW of Ortaca, Turkey","[28.75, 36.819, 16]",28.75, 36.819, 16,usp000cn8j,2004-02-25 20:35:13.900000,20:35:13,2004-02-25,2004,02,25,20,35,13.900000
3.2,Turkey,1077731016200,1415323288750,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn8m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn8m&format=geojson,,,,,reviewed,0,158,us,p000cn8m,",usp000cn8m,",",us,",",impact-text,origin,phase-data,",4.0,,,232.0,md,earthquake,"M 3.2 - 16 km WNW of Yaylada??, Turkey","[35.887, 35.939, 12]",35.887, 35.939, 12,usp000cn8m,2004-02-25 20:43:36.200000,20:43:36,2004-02-25,2004,02,25,20,43,36.200000
4.5,eastern Mediterranean Sea,1077746521760,1415323288984,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cn9q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cn9q&format=geojson,,,,,reviewed,0,312,us,p000cn9q,",usp000cn9q,",",us,",",impact-text,origin,phase-data,",227.0,,0.92,49.7,mb,earthquake,M 4.5 - eastern Mediterranean Sea,"[30.585, 35.97, 61.3]",30.585, 35.97, 61.3,usp000cn9q,2004-02-26 01:02:01.760000,01:02:01,2004-02-26,2004,02,26,01,02,01.760000
4.8,Turkey,1077768843040,1415323289237,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cnb2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cnb2&format=geojson,,,,,reviewed,0,354,us,p000cnb2,",usp000cnb2,",",us,",",impact-text,origin,phase-data,",170.0,,1.12,89.8,mb,earthquake,"M 4.8 - 8 km SSW of Çelikhan, Turkey","[38.193, 37.96, 38.2]",38.193, 37.96, 38.2,usp000cnb2,2004-02-26 07:14:03.040000,07:14:03,2004-02-26,2004,02,26,07,14,03.040000
3.0,Turkey,1077781649300,1415323289318,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cnbk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cnbk&format=geojson,,,,,reviewed,0,138,us,p000cnbk,",usp000cnbk,",",us,",",impact-text,origin,phase-data,",4.0,,,119.0,md,earthquake,"M 3.0 - 10 km NNE of Sarayköy, Turkey","[28.96, 38.015, 31]",28.96, 38.015, 31,usp000cnbk,2004-02-26 10:47:29.300000,10:47:29,2004-02-26,2004,02,26,10,47,29.300000
3.0,Turkey,1077782789000,1415323289321,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000cnbn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000cnbn&format=geojson,,,,,reviewed,0,138,us,p000cnbn,",usp000cnbn,",",us,",",impact-text,origin,phase-data,",14.0,,,96.9,md,earthquake,"M 3.0 - 22 km ENE of Biga, Turkey","[27.499, 40.289, 9]",27.499, 40.289, 9,usp000cnbn,2004-02-26 11:06:29,11:06:29,2004-02-26,2004,02,26,11,06,29
